id,KPI - METRIC1,KPI - METRIC2,KPI - METRIC3,KPI - METRIC4,Age,Gender,Region,Date
10620,0,1,1,0,41-50,Male,North,24/04/2015
10621,1,1,0,1,31-40,Male,West,24/04/2015
10622,0,1,0,1,41-50,Male,East,24/04/2015
10623,0,0,0,0,41-50,Female,North,24/04/2015
10624,0,1,0,1,41-50,Female,West,24/04/2015
10625,1,0,0,1,31-40,Female,South,24/04/2015
10626,0,0,0,0,41-50,Female,East,24/04/2015
10627,1,1,0,1,31-40,Female,North,24/04/2015
10628,1,0,0,1,21-30,Female,East,24/04/2015
10629,0,0,1,1,41-50,Male,North,24/04/2015
10630,1,1,0,1,31-40,Female,South,24/04/2015
10631,1,0,0,1,41-50,Male,North,24/04/2015
10632,0,1,0,1,21-30,Female,South,24/04/2015
10633,1,0,0,1,41-50,Male,East,24/04/2015
10634,1,0,0,1,41-50,Female,South,24/04/2015
10635,1,1,0,1,21-30,Male,North,24/04/2015
10636,1,0,0,1,21-30,Male,North,24/04/2015
10637,0,0,0,1,21-30,Male,East,24/04/2015
10638,1,0,1,1,41-50,Female,West,24/04/2015
10639,1,1,0,1,31-40,Male,East,24/04/2015
10640,1,0,1,1,21-30,Male,North,24/04/2015
10641,0,0,0,1,41-50,Female,South,24/04/2015
10642,0,0,0,0,41-50,Male,West,24/04/2015
10643,1,0,0,1,31-40,Male,South,24/04/2015
10644,1,1,0,0,31-40,Male,East,24/04/2015
10645,1,1,0,1,41-50,Female,East,24/04/2015
10646,1,0,0,1,21-30,Male,West,24/04/2015
10647,1,0,0,1,41-50,Female,East,24/04/2015
10648,0,0,0,1,21-30,Male,West,24/04/2015
10649,1,0,0,1,31-40,Male,West,24/04/2015
10650,0,1,0,0,31-40,Male,East,24/04/2015
10651,1,0,0,1,21-30,Male,South,24/04/2015
10652,1,0,1,1,31-40,Male,West,24/04/2015
10653,1,0,0,0,21-30,Female,South,24/04/2015
10654,0,1,1,0,31-40,Female,East,24/04/2015
10655,1,0,0,1,31-40,Male,North,24/04/2015
10656,1,0,1,0,31-40,Male,East,24/04/2015
10657,1,0,0,1,41-50,Female,West,24/04/2015
10658,1,1,0,1,31-40,Female,South,24/04/2015
10659,1,0,0,1,31-40,Female,West,24/04/2015
10660,0,0,0,1,21-30,Female,South,24/04/2015
10661,0,0,0,1,41-50,Male,East,24/04/2015
10662,0,1,1,1,41-50,Male,North,24/04/2015
10663,1,1,0,1,31-40,Female,East,24/04/2015
10664,0,0,0,1,41-50,Female,East,24/04/2015
10665,1,0,0,1,41-50,Female,South,24/04/2015
10666,0,0,0,1,41-50,Female,West,24/04/2015
10667,0,1,0,1,31-40,Male,South,24/04/2015
10668,1,0,0,1,31-40,Female,North,24/04/2015
10669,0,0,1,1,31-40,Male,North,24/04/2015
10670,1,0,0,1,21-30,Male,East,24/04/2015
10671,0,1,1,1,31-40,Male,East,24/04/2015
10672,1,0,0,1,41-50,Female,North,24/04/2015
10673,1,0,0,1,41-50,Female,North,24/04/2015
10674,1,0,0,1,31-40,Male,West,24/04/2015
10675,1,0,0,1,21-30,Female,North,24/04/2015
10676,1,0,1,0,31-40,Male,West,24/04/2015
10677,0,1,0,1,41-50,Female,West,24/04/2015
10678,0,0,0,0,31-40,Female,South,24/04/2015
10679,0,1,0,0,41-50,Male,South,24/04/2015
10680,0,0,0,1,31-40,Female,East,24/04/2015
10681,0,1,0,1,41-50,Male,South,24/04/2015
10682,1,0,0,1,31-40,Female,East,24/04/2015
10683,0,0,1,1,21-30,Male,North,24/04/2015
10684,1,0,0,1,31-40,Male,North,24/04/2015
10685,1,0,0,1,41-50,Female,East,24/04/2015
10686,0,0,0,1,31-40,Female,North,24/04/2015
10687,0,0,0,1,41-50,Male,West,24/04/2015
10688,1,0,0,0,41-50,Male,South,24/04/2015
10689,0,0,0,1,21-30,Male,North,24/04/2015
10690,0,1,0,0,21-30,Male,South,24/04/2015
10691,1,1,1,0,41-50,Female,West,24/04/2015
10692,0,0,0,1,31-40,Female,East,24/04/2015
10693,0,0,0,1,41-50,Female,East,24/04/2015
10694,1,0,0,1,21-30,Male,West,24/04/2015
10695,1,0,0,1,21-30,Male,North,24/04/2015
10696,1,1,0,1,21-30,Male,South,24/04/2015
10697,0,0,1,1,31-40,Male,South,24/04/2015
10698,1,0,0,1,41-50,Female,West,24/04/2015
10699,1,0,0,1,31-40,Male,North,24/04/2015
10700,1,0,0,0,31-40,Male,North,24/04/2015
10701,0,1,0,1,31-40,Male,East,24/04/2015
10702,0,0,0,1,41-50,Female,West,24/04/2015
10703,1,0,0,1,21-30,Male,North,24/04/2015
10704,1,1,1,1,31-40,Male,East,24/04/2015
10705,0,0,1,1,41-50,Male,North,24/04/2015
10706,1,0,0,1,31-40,Male,South,24/04/2015
10707,1,1,0,0,31-40,Male,West,24/04/2015
10708,1,0,0,0,41-50,Female,South,24/04/2015
10709,0,0,0,1,21-30,Male,North,24/04/2015
10710,1,1,0,1,31-40,Male,East,24/04/2015
10711,1,0,0,1,21-30,Female,North,24/04/2015
10712,1,0,0,1,21-30,Male,North,24/04/2015
10713,0,0,1,0,41-50,Male,East,24/04/2015
10714,1,0,1,1,41-50,Male,North,24/04/2015
10715,0,0,0,1,21-30,Male,North,24/04/2015
10716,1,1,1,1,41-50,Male,North,24/04/2015
10717,0,0,0,1,31-40,Male,East,24/04/2015
10718,1,0,0,1,41-50,Male,West,24/04/2015
10719,1,1,0,0,31-40,Female,South,24/04/2015
10720,1,0,0,1,31-40,Female,West,24/04/2015
10721,1,1,0,1,21-30,Male,West,24/04/2015
10722,1,0,0,1,31-40,Male,West,24/04/2015
10723,0,0,0,1,41-50,Female,North,24/04/2015
10724,1,0,0,0,41-50,Female,North,24/04/2015
10725,1,0,0,1,31-40,Male,West,24/04/2015
10726,0,0,0,1,41-50,Female,East,24/04/2015
10727,1,0,0,1,41-50,Female,North,24/04/2015
10728,1,1,0,1,31-40,Male,South,24/04/2015
10729,1,0,0,1,21-30,Female,South,24/04/2015
10730,0,0,1,1,31-40,Female,South,24/04/2015
10731,1,0,0,0,21-30,Male,West,24/04/2015
10732,0,0,0,1,41-50,Female,North,24/04/2015
10733,0,1,0,0,21-30,Male,East,24/04/2015
10734,0,0,0,0,21-30,Female,South,24/04/2015
10735,0,1,0,1,41-50,Male,East,24/04/2015
10736,1,1,0,1,41-50,Female,North,24/04/2015
10737,0,0,0,1,31-40,Female,West,24/04/2015
10738,1,0,0,0,21-30,Male,East,24/04/2015
10739,1,1,0,1,31-40,Male,North,24/04/2015
10740,1,0,0,1,21-30,Female,East,24/04/2015
10741,0,0,0,1,41-50,Female,North,24/04/2015
10742,1,1,0,1,31-40,Male,West,24/04/2015
10743,0,0,0,1,21-30,Male,North,24/04/2015
10744,1,0,0,1,41-50,Male,East,24/04/2015
10745,0,0,0,1,31-40,Male,East,24/04/2015
10746,0,0,0,0,41-50,Female,West,24/04/2015
10747,1,0,0,0,31-40,Male,South,24/04/2015
10748,0,0,0,0,21-30,Male,South,24/04/2015
10749,1,0,0,0,21-30,Male,North,24/04/2015
10750,1,0,0,1,41-50,Male,West,24/04/2015
10751,0,1,0,1,31-40,Male,North,24/04/2015
10752,0,0,0,1,41-50,Female,East,24/04/2015
10753,1,1,1,1,21-30,Female,South,24/04/2015
10754,1,0,0,0,31-40,Male,North,24/04/2015
10755,0,0,0,0,21-30,Male,North,24/04/2015
10756,1,0,0,1,31-40,Female,West,24/04/2015
10757,0,1,0,1,31-40,Female,West,24/04/2015
10758,0,0,0,1,41-50,Female,North,24/04/2015
10759,0,0,0,1,41-50,Male,South,24/04/2015
10760,1,1,0,0,21-30,Male,North,24/04/2015
10761,1,0,0,0,31-40,Male,East,24/04/2015
10762,1,0,0,1,41-50,Female,South,24/04/2015
10763,0,1,0,1,21-30,Male,South,24/04/2015
10764,1,0,0,1,21-30,Male,North,24/04/2015
10765,1,0,0,0,41-50,Female,South,24/04/2015
10766,1,0,0,0,21-30,Male,North,24/04/2015
10767,1,1,1,0,41-50,Female,West,24/04/2015
10768,0,0,0,1,21-30,Male,North,24/04/2015
10769,0,0,0,1,31-40,Female,West,25/04/2015
10770,1,1,0,0,41-50,Male,South,25/04/2015
10771,0,0,0,1,41-50,Male,East,25/04/2015
10772,1,1,0,0,31-40,Female,West,25/04/2015
10773,0,0,0,1,21-30,Male,West,25/04/2015
10774,0,1,0,1,31-40,Female,West,25/04/2015
10775,0,1,0,1,41-50,Female,East,25/04/2015
10776,0,1,0,1,41-50,Female,East,25/04/2015
10777,0,0,0,0,31-40,Female,West,25/04/2015
10778,1,1,0,1,31-40,Male,East,25/04/2015
10779,0,0,0,1,41-50,Male,North,25/04/2015
10780,0,0,0,1,21-30,Female,West,25/04/2015
10781,1,0,0,1,31-40,Male,North,25/04/2015
10782,0,0,0,1,41-50,Male,East,25/04/2015
10783,1,0,0,1,21-30,Male,South,25/04/2015
10784,0,0,0,1,41-50,Female,East,25/04/2015
10785,0,1,0,0,41-50,Female,East,25/04/2015
10786,1,1,0,1,41-50,Female,East,25/04/2015
10787,1,1,0,1,21-30,Male,West,25/04/2015
10788,1,1,0,0,31-40,Female,South,25/04/2015
10789,1,0,0,1,41-50,Male,East,25/04/2015
10790,0,0,0,1,21-30,Female,East,25/04/2015
10791,1,1,0,1,31-40,Male,North,25/04/2015
10792,1,1,0,1,31-40,Male,South,25/04/2015
10793,0,0,0,1,21-30,Female,South,25/04/2015
10794,0,0,0,1,21-30,Male,South,25/04/2015
10795,1,0,1,1,41-50,Female,East,25/04/2015
10796,1,1,0,1,41-50,Female,West,25/04/2015
10797,1,0,0,1,41-50,Male,South,25/04/2015
10798,1,1,1,0,21-30,Male,East,25/04/2015
10799,1,0,0,1,21-30,Male,South,25/04/2015
10800,1,1,0,1,41-50,Female,East,25/04/2015
10801,0,1,0,1,31-40,Female,West,25/04/2015
10802,1,0,1,1,21-30,Male,North,25/04/2015
10803,1,1,0,1,41-50,Female,South,25/04/2015
10804,1,0,0,1,21-30,Male,South,25/04/2015
10805,0,1,1,0,21-30,Female,East,25/04/2015
10806,1,1,0,1,21-30,Male,South,25/04/2015
10807,1,0,0,1,21-30,Female,East,25/04/2015
10808,0,0,0,1,21-30,Female,East,25/04/2015
10809,1,0,0,0,31-40,Female,North,25/04/2015
10810,1,0,0,1,41-50,Female,West,25/04/2015
10811,0,0,0,0,21-30,Male,South,25/04/2015
10812,0,0,1,0,31-40,Female,South,25/04/2015
10813,0,0,0,1,41-50,Male,East,25/04/2015
10814,0,0,0,0,41-50,Female,West,25/04/2015
10815,0,0,0,1,21-30,Female,North,25/04/2015
10816,0,0,0,1,41-50,Female,West,25/04/2015
10817,1,1,0,0,41-50,Female,East,25/04/2015
10818,1,0,0,0,31-40,Male,West,25/04/2015
10819,0,1,0,1,31-40,Male,West,25/04/2015
10820,1,1,0,1,41-50,Female,South,25/04/2015
10821,0,0,0,0,21-30,Female,East,25/04/2015
10822,0,0,0,1,41-50,Male,North,25/04/2015
10823,0,1,0,1,21-30,Female,North,25/04/2015
10824,1,0,0,1,41-50,Male,West,25/04/2015
10825,0,1,0,0,21-30,Male,North,25/04/2015
10826,1,0,0,1,21-30,Male,West,25/04/2015
10827,1,1,0,0,31-40,Female,West,25/04/2015
10828,0,0,0,1,41-50,Female,North,25/04/2015
10829,0,0,0,1,21-30,Female,South,25/04/2015
10830,1,1,0,1,21-30,Female,North,25/04/2015
10831,0,0,0,1,31-40,Female,West,25/04/2015
10832,1,0,0,1,21-30,Male,East,25/04/2015
10833,0,0,0,1,41-50,Male,East,25/04/2015
10834,0,1,0,1,41-50,Female,South,25/04/2015
10835,1,0,0,0,31-40,Female,North,25/04/2015
10836,0,0,0,0,21-30,Male,West,25/04/2015
10837,0,0,0,1,41-50,Male,East,25/04/2015
10838,1,0,0,1,41-50,Male,West,25/04/2015
10839,0,0,0,0,41-50,Male,West,25/04/2015
10840,1,0,0,1,31-40,Male,South,25/04/2015
10841,1,1,0,0,41-50,Female,South,25/04/2015
10842,0,0,0,1,21-30,Female,South,25/04/2015
10843,1,0,0,1,41-50,Female,West,25/04/2015
10844,0,0,0,0,31-40,Male,North,25/04/2015
10845,0,1,0,0,21-30,Male,West,25/04/2015
10846,0,1,0,1,41-50,Male,South,25/04/2015
10847,0,1,0,1,31-40,Female,North,25/04/2015
10848,1,1,0,0,21-30,Male,North,25/04/2015
10849,0,0,1,1,41-50,Female,North,25/04/2015
10850,1,0,0,1,21-30,Female,West,25/04/2015
10851,0,0,1,0,31-40,Female,West,25/04/2015
10852,1,1,0,1,21-30,Male,North,25/04/2015
10853,0,0,0,1,41-50,Female,East,25/04/2015
10854,1,0,0,1,31-40,Male,South,25/04/2015
10855,1,0,0,1,41-50,Male,East,25/04/2015
10856,0,0,0,1,21-30,Male,East,25/04/2015
10857,1,0,0,0,31-40,Male,West,25/04/2015
10858,1,1,0,0,21-30,Female,East,25/04/2015
10859,1,0,0,0,21-30,Male,East,25/04/2015
10860,0,1,0,1,31-40,Female,North,25/04/2015
10861,0,1,0,0,41-50,Male,West,25/04/2015
10862,1,1,0,1,31-40,Male,South,25/04/2015
10863,0,0,0,1,31-40,Male,West,25/04/2015
10864,1,1,1,0,31-40,Male,North,25/04/2015
10865,0,0,0,1,41-50,Female,East,25/04/2015
10866,0,0,0,1,31-40,Male,East,25/04/2015
10867,1,1,0,1,31-40,Male,East,25/04/2015
10868,0,0,0,0,41-50,Male,South,25/04/2015
10869,0,0,0,1,31-40,Female,East,25/04/2015
10870,0,0,0,1,31-40,Male,East,25/04/2015
10871,1,0,0,1,21-30,Female,South,25/04/2015
10872,1,0,0,1,31-40,Female,West,25/04/2015
10873,1,0,0,0,41-50,Female,North,25/04/2015
10874,1,1,0,0,21-30,Male,North,25/04/2015
10875,0,0,0,1,31-40,Male,North,25/04/2015
10876,1,1,0,0,21-30,Female,North,25/04/2015
10877,1,0,0,0,41-50,Female,South,25/04/2015
10878,0,0,1,1,21-30,Male,North,25/04/2015
10879,0,0,0,0,21-30,Male,North,25/04/2015
10880,1,1,0,1,41-50,Male,West,25/04/2015
10881,1,0,0,0,41-50,Male,South,25/04/2015
10882,0,1,1,1,41-50,Male,North,25/04/2015
10883,0,0,0,1,21-30,Male,North,25/04/2015
10884,1,0,0,1,21-30,Male,North,25/04/2015
10885,1,1,1,1,41-50,Female,South,25/04/2015
10886,0,0,0,0,41-50,Female,North,25/04/2015
10887,1,0,0,1,31-40,Female,East,25/04/2015
10888,0,0,0,1,31-40,Male,East,25/04/2015
10889,1,1,0,1,31-40,Female,West,25/04/2015
10890,1,0,1,1,41-50,Female,East,25/04/2015
10891,0,1,0,1,41-50,Female,South,25/04/2015
10892,1,0,0,1,31-40,Female,South,25/04/2015
10893,1,1,0,1,41-50,Female,West,25/04/2015
10894,1,0,0,1,41-50,Male,South,25/04/2015
10895,1,1,0,1,41-50,Female,North,25/04/2015
10896,0,0,1,1,31-40,Female,East,25/04/2015
10897,1,0,0,1,21-30,Male,East,25/04/2015
10898,1,0,1,1,41-50,Male,West,25/04/2015
10899,0,0,0,0,21-30,Female,North,25/04/2015
10900,1,0,0,1,41-50,Female,East,25/04/2015
10901,0,1,1,1,31-40,Female,East,25/04/2015
10902,0,1,0,1,31-40,Male,North,25/04/2015
10903,1,0,0,1,21-30,Male,West,25/04/2015
10904,0,0,0,0,41-50,Male,South,25/04/2015
10905,1,0,0,0,41-50,Male,South,25/04/2015
10906,1,0,0,1,31-40,Male,West,25/04/2015
10907,1,0,0,1,21-30,Female,South,25/04/2015
10908,1,0,0,1,41-50,Female,South,25/04/2015
10909,1,0,0,1,21-30,Female,West,25/04/2015
10910,0,0,1,1,41-50,Female,West,25/04/2015
10911,0,0,0,0,21-30,Female,West,25/04/2015
10912,1,0,0,0,31-40,Female,North,25/04/2015
10913,0,1,0,1,31-40,Male,East,25/04/2015
10914,0,0,0,1,21-30,Male,West,25/04/2015
10915,0,1,0,0,41-50,Female,East,25/04/2015
10916,0,0,0,0,31-40,Male,East,25/04/2015
10917,1,0,0,1,31-40,Male,East,25/04/2015
10918,1,1,0,0,41-50,Female,West,25/04/2015
10919,0,1,0,1,41-50,Female,West,25/04/2015
10920,1,0,0,1,41-50,Female,South,25/04/2015
10921,0,0,0,0,21-30,Male,South,25/04/2015
10922,0,0,0,1,21-30,Male,East,25/04/2015
10923,0,1,0,1,41-50,Male,East,25/04/2015
10924,1,0,0,0,41-50,Male,South,25/04/2015
10925,1,0,0,1,41-50,Female,South,25/04/2015
10926,1,0,0,1,21-30,Female,West,25/04/2015
10927,1,0,0,1,31-40,Female,East,25/04/2015
10928,0,0,0,1,21-30,Male,East,25/04/2015
10929,1,1,0,1,31-40,Female,South,25/04/2015
10930,0,1,0,0,41-50,Female,West,25/04/2015
10931,1,0,0,1,41-50,Male,South,25/04/2015
10932,1,1,0,1,21-30,Male,West,25/04/2015
10933,0,1,0,1,21-30,Male,East,25/04/2015
10934,1,0,0,0,31-40,Male,North,25/04/2015
10935,1,0,0,0,21-30,Female,East,25/04/2015
10936,1,0,0,1,41-50,Female,North,25/04/2015
10937,1,1,0,0,31-40,Female,East,25/04/2015
10938,0,1,0,1,21-30,Female,North,25/04/2015
10939,0,0,0,1,21-30,Male,East,25/04/2015
10940,0,0,0,1,41-50,Female,West,25/04/2015
10941,1,0,0,1,31-40,Male,West,25/04/2015
10942,1,1,0,1,41-50,Female,East,25/04/2015
10943,0,0,0,1,41-50,Male,North,25/04/2015
10944,1,0,0,1,21-30,Male,West,25/04/2015
10945,1,1,0,1,41-50,Female,North,10/05/2015
10946,1,1,0,0,41-50,Male,West,10/05/2015
10947,1,0,0,0,41-50,Female,South,10/05/2015
10948,0,0,0,1,41-50,Female,South,10/05/2015
10949,1,1,0,1,21-30,Male,North,10/05/2015
10950,1,1,0,1,21-30,Male,East,10/05/2015
10951,0,0,0,1,41-50,Female,East,10/05/2015
10952,1,0,0,0,41-50,Male,South,10/05/2015
10953,0,0,0,1,21-30,Male,West,10/05/2015
10954,1,0,0,1,41-50,Male,West,10/05/2015
10955,1,1,0,1,31-40,Male,North,10/05/2015
10956,1,0,0,1,41-50,Female,East,10/05/2015
10957,1,0,0,1,41-50,Female,West,10/05/2015
10958,1,1,0,1,41-50,Male,North,10/05/2015
10959,1,1,1,1,41-50,Female,West,10/05/2015
10960,0,0,0,1,21-30,Female,North,10/05/2015
10961,1,1,0,1,21-30,Male,East,10/05/2015
10962,1,0,0,1,31-40,Male,South,10/05/2015
10963,0,0,0,0,31-40,Female,East,10/05/2015
10964,0,0,0,0,21-30,Male,South,10/05/2015
10965,1,0,0,1,41-50,Female,West,10/05/2015
10966,1,1,1,0,41-50,Male,West,10/05/2015
10967,1,0,0,1,31-40,Female,West,10/05/2015
10968,0,0,0,1,41-50,Female,East,10/05/2015
10969,1,0,0,0,31-40,Male,South,10/05/2015
10970,0,0,0,0,21-30,Female,South,10/05/2015
10971,1,0,0,1,41-50,Male,South,10/05/2015
10972,1,1,0,1,21-30,Male,South,10/05/2015
10973,1,1,0,0,21-30,Female,South,10/05/2015
10974,1,1,0,0,41-50,Female,West,10/05/2015
10975,1,0,0,1,31-40,Female,West,10/05/2015
10976,0,0,0,1,41-50,Female,North,10/05/2015
10977,0,0,0,1,41-50,Female,South,10/05/2015
10978,1,1,0,0,31-40,Female,South,10/05/2015
10979,0,0,0,1,21-30,Female,South,10/05/2015
10980,0,1,0,0,21-30,Female,East,10/05/2015
10981,1,1,0,1,41-50,Female,East,10/05/2015
10982,1,1,0,0,41-50,Male,East,10/05/2015
10983,0,1,0,1,21-30,Female,North,10/05/2015
10984,0,1,0,1,41-50,Male,East,10/05/2015
10985,1,1,0,1,21-30,Male,North,10/05/2015
10986,1,0,0,1,31-40,Male,East,10/05/2015
10987,1,1,0,0,41-50,Male,North,10/05/2015
10988,0,1,0,0,21-30,Male,East,10/05/2015
10989,0,1,0,0,21-30,Male,East,10/05/2015
10990,1,1,0,1,21-30,Male,North,10/05/2015
10991,1,0,0,1,21-30,Female,East,10/05/2015
10992,0,1,0,1,41-50,Male,East,10/05/2015
10993,0,1,0,1,21-30,Male,East,10/05/2015
10994,1,0,1,1,21-30,Male,West,10/05/2015
10995,1,1,0,0,31-40,Female,West,10/05/2015
10996,1,1,1,1,31-40,Male,North,10/05/2015
10997,1,1,0,1,31-40,Male,East,10/05/2015
10998,1,1,0,0,31-40,Male,South,10/05/2015
10999,1,1,0,1,21-30,Male,North,10/05/2015
11000,0,0,0,1,41-50,Male,East,10/05/2015
11001,0,1,0,1,31-40,Male,South,10/05/2015
11002,1,1,0,1,21-30,Male,East,10/05/2015
11003,0,0,0,1,31-40,Male,South,10/05/2015
11004,1,0,0,1,41-50,Female,South,10/05/2015
11005,1,0,0,1,41-50,Male,West,10/05/2015
11006,1,0,0,0,31-40,Female,North,10/05/2015
11007,1,0,0,1,41-50,Male,West,10/05/2015
11008,0,0,0,1,21-30,Male,South,10/05/2015
11009,1,0,0,1,21-30,Male,South,10/05/2015
11010,0,1,0,1,41-50,Male,North,10/05/2015
11011,0,0,0,1,31-40,Male,North,10/05/2015
11012,1,1,1,1,41-50,Female,North,10/05/2015
11013,1,0,0,1,41-50,Male,East,10/05/2015
11014,0,0,0,0,21-30,Female,South,10/05/2015
11015,1,0,0,1,31-40,Female,North,10/05/2015
11016,0,0,0,1,31-40,Female,North,10/05/2015
11017,0,0,0,0,41-50,Female,West,10/05/2015
11018,0,1,0,1,21-30,Female,North,10/05/2015
11019,1,0,0,0,41-50,Female,South,10/05/2015
11020,0,0,0,1,21-30,Female,West,10/05/2015
11021,1,0,1,1,41-50,Male,South,10/05/2015
11022,0,0,0,0,41-50,Male,South,10/05/2015
11023,0,0,0,1,31-40,Female,East,10/05/2015
11024,0,0,0,1,31-40,Male,South,10/05/2015
11025,1,1,1,1,41-50,Female,West,10/05/2015
11026,1,0,1,1,31-40,Male,North,10/05/2015
11027,0,0,0,1,41-50,Female,West,10/05/2015
11028,0,1,0,1,41-50,Female,South,10/05/2015
11029,1,0,0,1,41-50,Female,West,10/05/2015
11030,1,0,1,1,21-30,Male,South,10/05/2015
11031,0,0,1,1,41-50,Female,West,10/05/2015
11032,1,1,1,1,21-30,Female,North,10/05/2015
11033,0,0,0,0,41-50,Female,East,10/05/2015
11034,0,0,0,0,41-50,Female,North,10/05/2015
11035,0,0,0,0,31-40,Male,West,10/05/2015
11036,1,0,1,1,41-50,Male,South,10/05/2015
11037,0,1,0,1,21-30,Female,South,10/05/2015
11038,1,1,0,1,31-40,Male,South,10/05/2015
11039,0,1,0,0,31-40,Male,North,10/05/2015
11040,0,1,0,1,31-40,Male,South,10/05/2015
11041,1,0,1,1,41-50,Male,North,10/05/2015
11042,0,0,0,1,21-30,Female,East,10/05/2015
11043,0,0,0,1,31-40,Female,West,10/05/2015
11044,0,0,0,0,41-50,Female,South,10/05/2015
11045,0,0,0,1,21-30,Male,West,10/05/2015
11046,0,0,0,0,21-30,Female,North,10/05/2015
11047,1,0,0,1,21-30,Male,West,10/05/2015
11048,1,1,0,1,31-40,Female,East,10/05/2015
11049,0,1,0,0,31-40,Female,North,10/05/2015
11050,1,0,0,0,31-40,Male,North,10/05/2015
11051,1,1,0,1,41-50,Female,East,10/05/2015
11052,1,0,0,1,21-30,Male,West,10/05/2015
11053,1,1,0,1,21-30,Female,North,10/05/2015
11054,0,0,0,1,31-40,Female,South,10/05/2015
11055,0,0,0,0,41-50,Male,West,10/05/2015
11056,0,0,0,1,31-40,Male,East,10/05/2015
11057,0,0,0,1,41-50,Male,East,10/05/2015
11058,0,0,0,0,41-50,Female,South,10/05/2015
11059,1,1,0,1,41-50,Female,West,10/05/2015
11060,1,0,0,1,31-40,Female,South,10/05/2015
11061,1,1,0,1,41-50,Male,South,10/05/2015
11062,1,1,0,1,31-40,Female,South,10/05/2015
11063,1,1,0,1,21-30,Female,East,10/05/2015
11064,1,0,0,1,21-30,Female,East,10/05/2015
11065,0,1,0,1,41-50,Male,North,10/05/2015
11066,1,1,1,1,21-30,Male,East,10/05/2015
11067,1,0,0,0,41-50,Female,West,10/05/2015
11068,0,0,0,1,31-40,Female,South,10/05/2015
11069,0,1,0,1,41-50,Female,East,10/05/2015
11070,1,1,0,1,41-50,Female,East,10/05/2015
11071,0,0,0,0,31-40,Male,West,10/05/2015
11072,0,1,0,1,21-30,Male,North,10/05/2015
11073,0,0,0,1,21-30,Female,West,10/05/2015
11074,1,0,0,1,21-30,Female,North,10/05/2015
11075,0,0,0,1,21-30,Male,West,10/05/2015
11076,0,1,0,1,31-40,Male,East,10/05/2015
11077,0,0,0,0,41-50,Female,West,10/05/2015
11078,1,0,0,1,31-40,Female,West,10/05/2015
11079,0,0,0,1,31-40,Female,East,10/05/2015
11080,0,1,0,1,41-50,Female,South,10/05/2015
11081,1,0,0,1,31-40,Male,East,10/05/2015
11082,0,0,1,1,31-40,Female,West,10/05/2015
11083,1,1,0,1,41-50,Male,South,10/05/2015
11084,0,1,0,1,31-40,Female,East,10/05/2015
11085,1,1,0,0,31-40,Female,East,10/05/2015
11086,0,1,0,1,21-30,Female,West,10/05/2015
11087,1,1,0,1,31-40,Male,East,10/05/2015
11088,1,0,0,1,41-50,Male,West,10/05/2015
11089,1,1,0,1,21-30,Female,South,10/05/2015
11090,0,0,0,1,21-30,Female,North,10/05/2015
11091,1,0,0,0,31-40,Female,North,10/05/2015
11092,0,1,0,0,41-50,Female,East,10/05/2015
11093,1,0,0,1,21-30,Female,South,10/05/2015
11094,0,0,0,1,31-40,Male,West,10/05/2015
11095,1,0,0,1,21-30,Female,West,10/05/2015
11096,1,0,0,0,41-50,Male,East,10/05/2015
11097,0,0,0,1,21-30,Male,West,10/05/2015
11098,0,0,0,1,21-30,Female,West,10/05/2015
11099,1,0,1,1,41-50,Male,South,10/05/2015
11100,0,1,0,1,41-50,Male,South,10/05/2015
11101,0,0,1,1,31-40,Female,South,10/05/2015
11102,1,0,0,1,41-50,Male,West,10/05/2015
11103,0,1,0,1,21-30,Male,South,10/05/2015
11104,1,0,0,0,31-40,Male,South,10/05/2015
11105,0,0,0,1,21-30,Female,South,10/05/2015
11106,1,0,0,1,31-40,Female,North,10/05/2015
11107,1,0,0,1,31-40,Female,West,10/05/2015
11108,1,0,0,0,21-30,Female,East,10/05/2015
11109,1,0,0,1,41-50,Female,West,10/05/2015
11110,1,1,0,1,31-40,Female,North,10/05/2015
11111,0,0,0,1,41-50,Male,South,10/05/2015
11112,0,1,1,1,21-30,Male,North,10/05/2015
11113,1,0,0,1,31-40,Male,West,10/05/2015
11114,1,1,0,1,41-50,Female,West,10/05/2015
11115,1,0,1,0,21-30,Male,North,10/05/2015
11116,0,0,0,1,21-30,Female,North,10/05/2015
11117,1,0,0,1,21-30,Female,South,10/05/2015
11118,0,0,0,1,41-50,Female,East,10/05/2015
11119,1,1,0,1,41-50,Female,South,10/05/2015
11120,1,1,0,1,21-30,Male,West,10/05/2015
11121,0,0,0,1,21-30,Female,West,10/05/2015
11122,1,1,0,1,21-30,Male,West,10/05/2015
11123,0,0,0,0,21-30,Male,East,10/05/2015
11124,1,1,0,1,31-40,Male,West,10/05/2015
11125,1,0,0,1,21-30,Female,East,10/05/2015
11126,0,0,0,1,31-40,Female,South,10/05/2015
11127,1,1,0,1,31-40,Male,West,10/05/2015
11128,1,0,0,1,31-40,Female,North,10/05/2015
11129,1,0,0,1,41-50,Male,East,10/05/2015
11130,0,1,0,0,21-30,Female,East,10/05/2015
11131,0,0,0,0,21-30,Male,West,10/05/2015
11132,1,1,0,1,41-50,Male,East,10/05/2015
11133,0,0,1,0,21-30,Female,West,10/05/2015
11134,0,0,0,0,41-50,Female,West,10/05/2015
11135,0,1,1,1,21-30,Female,South,10/05/2015
