id,KPI - METRIC1,KPI - METRIC2,KPI - METRIC3,KPI - METRIC4,KPI - METRIC5,Age,Gender,Region,Date
15316,1,1,1,1,0,41-50,Female,East,15/08/2016
15317,0,1,0,1,1,41-50,Female,East,14/11/2016
15318,1,0,1,1,1,31-40,Male,East,25/02/2015
15319,0,1,1,1,1,21-30,Male,East,11/06/2015
15320,1,0,1,1,0,21-30,Female,South,23/03/2015
15321,0,0,1,1,1,31-40,Male,West,18/10/2016
15322,0,0,1,1,0,41-50,Female,South,18/03/2015
15323,1,1,1,1,1,41-50,Male,West,19/06/2015
15324,1,1,0,1,1,31-40,Male,East,22/02/2016
15325,1,1,1,1,0,31-40,Male,West,17/06/2015
15326,0,1,0,0,0,21-30,Female,East,19/05/2016
15327,0,1,1,1,1,21-30,Female,North,22/04/2015
15328,0,0,0,1,1,31-40,Male,West,14/10/2015
15329,1,1,0,1,1,31-40,Male,South,22/08/2015
15330,0,1,1,1,1,21-30,Male,North,16/01/2016
15331,1,1,1,1,1,21-30,Male,North,10/12/2016
15332,0,0,0,1,1,21-30,Female,South,23/04/2016
15333,0,1,0,1,1,31-40,Male,West,16/02/2016
15334,0,1,0,0,1,41-50,Male,South,22/07/2015
15335,0,1,1,1,0,41-50,Female,East,24/04/2016
15336,1,1,0,1,1,41-50,Male,West,14/07/2016
15337,0,0,1,0,1,41-50,Female,West,23/05/2015
15338,0,0,0,0,0,31-40,Male,North,11/08/2015
15339,0,1,0,1,0,41-50,Female,West,24/05/2015
15340,1,1,0,1,0,41-50,Female,East,20/03/2016
15341,1,1,1,1,1,21-30,Male,East,12/09/2015
15342,0,1,0,0,0,21-30,Female,South,13/02/2016
15343,0,1,0,1,1,31-40,Female,East,22/04/2016
15344,0,0,0,1,1,41-50,Female,East,24/02/2016
15345,0,1,0,1,0,21-30,Female,South,12/09/2016
15346,1,1,1,0,0,21-30,Male,South,24/10/2015
15347,0,1,1,1,1,41-50,Male,South,11/01/2016
15348,1,1,0,1,0,41-50,Female,South,17/05/2016
15349,0,1,0,1,0,31-40,Female,East,20/01/2016
15350,1,0,1,1,0,41-50,Male,South,21/03/2016
15351,1,1,1,1,1,31-40,Male,North,19/02/2016
15352,0,1,0,1,0,41-50,Female,South,10/01/2016
15353,0,1,0,1,1,31-40,Male,West,22/04/2015
15354,0,1,1,1,1,21-30,Female,North,20/08/2015
15355,0,1,1,1,1,31-40,Female,North,11/06/2016
15356,1,1,0,1,0,41-50,Female,North,14/04/2016
15357,1,1,1,1,1,41-50,Male,West,22/01/2015
15358,1,1,0,1,1,31-40,Female,South,18/07/2015
15359,1,0,0,1,1,21-30,Male,West,13/02/2015
15360,1,1,1,1,0,21-30,Female,East,22/04/2016
15361,1,1,0,1,1,41-50,Male,North,19/06/2015
15362,0,1,1,1,0,21-30,Female,North,23/05/2016
15363,1,1,0,1,1,31-40,Female,East,11/04/2016
15364,1,1,1,1,1,21-30,Male,North,22/11/2016
15365,0,1,1,1,0,21-30,Male,East,10/12/2016
15366,1,1,1,1,1,31-40,Male,East,21/08/2016
15367,1,1,0,0,1,21-30,Male,South,16/11/2016
15368,0,1,0,1,0,31-40,Male,West,17/07/2015
15369,1,1,0,1,1,31-40,Male,South,18/01/2016
15370,1,1,0,1,1,21-30,Male,North,11/07/2015
15371,1,1,0,1,0,31-40,Male,East,25/11/2015
15372,1,1,1,1,1,31-40,Female,North,23/04/2016
15373,0,1,0,0,1,21-30,Female,North,11/06/2015
15374,0,1,0,0,1,41-50,Female,North,13/03/2016
15375,1,1,1,1,0,21-30,Male,West,16/09/2015
15376,0,1,0,1,0,41-50,Male,North,16/06/2015
15377,1,1,0,0,1,21-30,Female,South,18/06/2016
15378,0,0,0,1,1,31-40,Female,East,10/05/2016
15379,0,1,1,1,1,21-30,Male,South,15/07/2015
15380,1,0,1,1,1,41-50,Male,South,21/08/2015
15381,1,1,0,1,1,41-50,Male,West,21/04/2015
15382,0,1,1,1,1,31-40,Female,South,15/08/2016
15383,0,1,1,0,0,31-40,Male,North,20/06/2016
15384,1,1,1,1,0,21-30,Male,North,22/02/2015
15385,0,1,0,1,0,41-50,Male,East,23/02/2016
15386,1,1,0,1,0,31-40,Male,South,22/08/2015
15387,1,1,1,1,0,31-40,Female,North,15/06/2016
15388,0,0,1,1,1,41-50,Male,East,10/11/2015
15389,0,1,0,0,1,21-30,Female,East,13/06/2016
15390,1,1,0,0,1,41-50,Female,North,20/03/2016
15391,1,1,0,1,1,41-50,Female,North,16/05/2016
15392,0,1,1,1,0,41-50,Male,East,16/02/2016
15393,1,1,1,1,0,41-50,Male,East,11/11/2015
15394,1,1,1,0,0,21-30,Male,East,24/09/2015
15395,1,1,0,1,1,41-50,Female,East,24/07/2015
15396,1,1,0,1,0,21-30,Male,East,15/12/2016
15397,0,1,1,1,1,41-50,Male,West,19/06/2016
15398,1,1,0,1,1,21-30,Female,South,17/03/2016
15399,1,1,1,1,0,41-50,Female,South,23/01/2016
15400,1,1,1,0,0,21-30,Male,South,25/07/2016
15401,0,1,0,1,1,41-50,Male,West,23/09/2016
15402,1,1,0,0,0,31-40,Male,West,20/11/2015
15403,1,0,1,1,1,31-40,Female,East,24/02/2016
15404,1,1,1,1,0,41-50,Male,North,18/09/2015
15405,1,1,0,1,1,41-50,Male,North,21/09/2015
15406,1,0,1,1,0,41-50,Male,West,19/07/2016
15407,0,1,0,1,0,21-30,Male,North,25/03/2016
15408,0,0,1,1,1,41-50,Male,West,16/01/2016
15409,1,1,1,1,1,21-30,Female,East,12/02/2016
15410,1,1,1,1,0,21-30,Female,East,25/04/2016
15411,1,1,1,1,1,21-30,Male,East,22/02/2016
15412,1,1,1,1,1,31-40,Female,North,20/11/2016
15413,1,1,0,1,0,31-40,Male,South,24/06/2015
15414,0,1,0,1,1,31-40,Male,South,18/08/2016
15415,0,1,0,1,1,41-50,Male,South,23/05/2016
15416,0,1,1,1,1,21-30,Male,North,10/06/2016
15417,0,1,0,1,1,31-40,Female,West,17/10/2015
15418,0,1,1,1,1,21-30,Male,West,22/07/2016
15419,0,1,1,1,1,41-50,Female,South,20/10/2015
15420,0,1,1,1,1,31-40,Male,East,18/12/2016
15421,1,0,1,0,0,31-40,Male,East,14/08/2016
15422,1,1,0,1,1,21-30,Female,South,20/07/2016
15423,1,1,0,1,1,41-50,Male,West,25/12/2016
15424,1,1,0,1,1,41-50,Female,East,24/09/2015
15425,1,0,1,1,0,31-40,Female,South,23/06/2016
15426,0,1,1,1,0,41-50,Male,North,10/11/2015
15427,0,1,1,1,0,41-50,Male,West,23/07/2016
15428,0,1,1,1,1,31-40,Female,West,22/06/2015
15429,1,1,0,1,0,31-40,Male,East,18/12/2016
15430,0,0,0,1,1,41-50,Male,West,10/10/2015
15431,0,1,0,1,1,31-40,Female,South,21/10/2015
15432,1,1,1,1,1,31-40,Female,South,13/06/2015
15433,1,1,1,1,0,31-40,Female,North,18/06/2015
15434,1,1,0,1,1,21-30,Female,North,21/02/2015
15435,1,1,0,0,1,41-50,Male,East,20/12/2016
15436,1,1,1,0,0,41-50,Female,South,17/10/2016
15437,1,1,0,0,1,31-40,Male,South,17/06/2016
15438,1,1,0,1,1,21-30,Female,West,10/11/2016
15439,1,1,0,1,1,21-30,Female,East,24/10/2016
15440,1,1,1,1,1,21-30,Male,East,20/08/2016
15441,1,1,0,0,0,41-50,Female,East,21/07/2015
15442,1,1,1,0,0,31-40,Male,North,24/04/2015
15443,0,1,0,0,1,41-50,Female,North,24/05/2015
15444,1,1,1,1,1,21-30,Female,North,12/01/2015
15445,0,1,0,1,1,41-50,Male,South,24/06/2016
15446,0,1,0,1,1,41-50,Female,North,20/10/2015
15447,1,1,1,1,0,21-30,Female,East,17/05/2016
15448,0,1,0,1,0,41-50,Male,East,18/08/2016
15449,0,1,0,0,1,41-50,Male,West,12/06/2015
15450,0,1,1,1,0,21-30,Female,North,22/09/2016
15451,0,1,1,0,0,41-50,Male,West,21/08/2015
15452,1,1,1,1,0,41-50,Female,North,16/09/2015
15453,1,1,1,0,0,21-30,Female,East,19/02/2016
15454,1,1,1,0,1,41-50,Male,West,11/09/2015
15455,1,1,0,1,1,31-40,Female,South,23/07/2015
15456,1,1,1,0,0,31-40,Male,East,14/01/2016
15457,0,1,1,1,1,31-40,Male,North,11/07/2016
15458,0,1,0,1,1,41-50,Male,West,18/02/2015
15459,0,1,0,1,0,41-50,Male,West,17/09/2016
15460,1,0,0,1,0,41-50,Female,North,12/03/2015
15461,0,1,0,1,0,21-30,Female,North,24/04/2015
15462,0,1,0,1,0,21-30,Male,East,18/04/2016
15463,1,0,0,1,0,31-40,Female,East,18/09/2015
15464,1,1,1,1,0,41-50,Male,South,16/03/2016
15465,0,1,0,1,1,21-30,Female,East,12/09/2016
15466,1,1,1,0,1,41-50,Female,North,20/02/2015
15467,1,1,1,1,1,21-30,Male,East,15/03/2015
15468,0,1,0,1,0,21-30,Male,South,23/01/2016
15469,0,1,1,1,0,41-50,Female,East,13/08/2015
15470,0,0,1,1,1,31-40,Female,North,21/08/2015
15471,0,1,1,0,1,41-50,Male,West,21/05/2015
15472,0,1,1,0,1,21-30,Female,North,25/06/2015
15473,0,1,1,1,0,21-30,Male,South,12/03/2015
15474,0,1,1,1,1,21-30,Male,South,11/10/2015
15475,0,1,1,1,0,41-50,Female,North,17/01/2016
15476,1,1,0,1,0,21-30,Male,East,15/08/2015
15477,1,0,0,1,0,21-30,Male,South,14/03/2016
15478,0,1,0,1,0,21-30,Female,North,23/10/2015
15479,1,1,0,1,0,41-50,Female,South,22/03/2016
15480,1,1,1,1,1,31-40,Female,East,12/11/2016
15481,0,1,0,1,0,21-30,Female,North,11/09/2016
15482,0,1,0,0,0,21-30,Male,South,10/07/2015
15483,1,1,1,1,0,21-30,Female,North,21/09/2016
15484,1,1,1,1,0,21-30,Male,East,20/02/2016
15485,0,1,0,1,1,21-30,Female,East,22/09/2015
15486,0,1,1,1,1,21-30,Male,North,23/07/2016
15487,1,1,0,1,1,31-40,Male,West,10/02/2016
15488,0,1,0,1,0,31-40,Female,North,17/12/2016
15489,1,0,1,1,1,41-50,Female,South,24/07/2015
15490,0,1,1,1,1,31-40,Female,West,23/02/2015
15491,1,1,1,1,1,41-50,Female,South,20/08/2015
15492,1,1,0,1,0,31-40,Female,West,25/10/2016
15493,1,1,0,1,1,41-50,Female,North,19/07/2015
15494,1,1,0,1,0,41-50,Male,East,15/05/2016
15495,0,0,0,1,0,21-30,Female,South,10/05/2015
15496,0,1,1,1,1,21-30,Male,North,10/02/2016
15497,0,1,0,1,0,21-30,Male,East,11/05/2016
15498,0,1,0,1,0,21-30,Male,East,16/11/2015
15499,1,0,0,1,1,21-30,Male,South,16/07/2016
15500,0,1,0,1,0,41-50,Female,South,13/06/2015
15501,0,1,1,1,1,41-50,Male,North,17/10/2016
15502,0,0,1,0,0,31-40,Female,West,21/08/2015
15503,0,0,1,1,0,31-40,Female,East,24/08/2016
15504,1,1,0,0,0,31-40,Male,South,11/02/2016
15505,0,1,1,1,0,21-30,Male,West,19/07/2016
15506,1,1,0,1,0,41-50,Female,West,21/07/2015
15507,0,1,1,0,1,21-30,Male,West,19/01/2015
15508,1,1,1,1,0,21-30,Male,North,11/02/2015
15509,1,1,0,1,0,31-40,Male,South,23/05/2016
15510,0,1,1,0,1,31-40,Male,East,16/06/2015
15511,1,0,1,1,1,21-30,Male,East,21/09/2016
15512,1,1,0,1,0,41-50,Female,East,22/02/2015
15513,1,1,1,1,1,21-30,Female,South,19/04/2015
15514,1,1,1,1,0,31-40,Female,West,25/07/2015
15515,1,1,1,1,1,41-50,Female,East,22/01/2016
15516,1,0,0,0,0,21-30,Male,East,14/02/2016
15517,1,1,1,1,0,41-50,Male,South,25/04/2015
15518,0,1,0,1,0,21-30,Male,East,18/06/2016
15519,1,1,1,1,1,21-30,Female,South,21/07/2016
15520,0,0,1,1,0,21-30,Male,South,13/04/2015
15521,0,1,1,1,0,41-50,Male,North,10/05/2015
15522,0,1,0,0,0,31-40,Female,South,23/04/2016
15523,1,1,1,1,1,21-30,Female,South,25/05/2016
15524,1,1,0,1,0,21-30,Male,West,12/11/2016
15525,0,1,1,0,0,31-40,Female,East,21/07/2016
15526,1,0,0,0,0,21-30,Male,North,17/10/2015
15527,0,1,1,1,0,21-30,Female,South,22/01/2016
15528,1,1,1,0,0,31-40,Female,South,20/04/2016
15529,0,1,1,1,0,21-30,Female,East,25/07/2016
15530,0,1,0,1,0,31-40,Male,North,22/03/2016
15531,1,1,1,1,1,21-30,Male,North,25/03/2016
15532,1,1,0,1,0,41-50,Female,North,11/11/2015
15533,1,0,0,1,0,21-30,Female,West,13/03/2015
15534,0,0,0,1,0,21-30,Female,North,20/10/2015
15535,1,1,0,1,0,21-30,Male,North,23/03/2016
15536,0,1,1,1,0,31-40,Female,West,17/08/2015
15537,0,1,0,1,1,21-30,Male,West,17/11/2016
15538,1,1,1,1,1,21-30,Female,South,21/08/2015
15539,0,1,0,1,1,21-30,Female,South,25/05/2015
15540,0,1,1,1,1,41-50,Female,South,12/07/2015
15541,0,1,1,1,0,31-40,Female,East,24/04/2015
15542,0,1,1,1,1,21-30,Female,West,19/05/2016
15543,0,1,1,1,1,41-50,Female,North,23/05/2016
15544,1,1,0,1,1,41-50,Male,North,24/08/2015
15545,0,1,1,0,1,31-40,Male,West,25/05/2016
15546,1,1,0,0,1,41-50,Female,West,24/12/2015
15547,0,0,1,0,1,41-50,Male,North,21/10/2016
15548,1,0,1,1,0,31-40,Female,East,24/04/2015
15549,1,1,0,1,0,41-50,Male,South,18/07/2015
15550,1,1,0,1,1,21-30,Male,West,21/08/2016
15551,1,1,0,1,0,21-30,Male,South,18/04/2016
15552,1,0,0,0,0,31-40,Female,East,25/04/2015
15553,1,0,1,1,0,21-30,Male,North,15/09/2016
15554,1,1,0,1,1,31-40,Male,West,24/07/2015
15555,0,1,0,1,1,31-40,Female,North,20/01/2016
15556,1,1,0,1,0,31-40,Female,West,10/08/2015
15557,0,1,1,1,1,21-30,Female,North,23/07/2015
15558,0,1,1,0,0,21-30,Female,West,19/10/2016
15559,0,1,0,1,0,41-50,Female,West,25/01/2016
15560,1,1,0,1,1,41-50,Male,South,14/06/2015
15561,1,1,0,1,0,31-40,Male,West,10/11/2015
15562,0,1,0,1,1,21-30,Male,East,11/10/2016
15563,1,1,1,1,0,31-40,Female,South,23/11/2015
15564,1,1,1,1,1,41-50,Male,West,13/01/2015
15565,1,1,1,0,1,31-40,Male,West,21/07/2016
15566,1,1,1,1,1,41-50,Female,South,22/10/2015
15567,0,1,0,1,0,21-30,Female,South,15/01/2015
15568,0,0,0,1,1,41-50,Male,West,17/03/2015
15569,1,1,1,1,1,31-40,Female,East,12/03/2016
15570,1,1,0,1,1,41-50,Male,North,16/06/2015
15571,1,1,1,1,0,31-40,Female,North,13/09/2016
15572,1,1,1,1,1,31-40,Female,West,11/09/2015
15573,0,1,0,1,1,31-40,Male,North,22/05/2015
15574,1,1,0,0,0,41-50,Female,East,24/05/2016
15575,0,0,1,0,0,31-40,Male,South,23/02/2015
15576,1,0,1,1,0,31-40,Male,North,18/04/2016
15577,0,1,0,1,1,41-50,Male,South,12/03/2016
15578,0,1,0,0,1,21-30,Male,West,15/10/2016
15579,0,1,0,1,1,41-50,Female,East,24/03/2016
15580,0,1,1,1,0,31-40,Female,South,16/09/2016
15581,0,1,0,1,0,21-30,Male,East,25/04/2016
15582,1,1,1,1,0,41-50,Male,South,25/12/2015
15583,0,1,1,0,1,41-50,Male,West,20/07/2016
15584,1,1,1,1,1,31-40,Female,North,19/08/2015
15585,0,1,1,1,1,31-40,Male,East,14/10/2015
15586,0,1,0,1,0,41-50,Female,West,25/12/2016
15587,1,1,1,1,1,21-30,Male,East,17/08/2015
15588,1,1,0,1,1,21-30,Male,South,13/09/2015
15589,1,1,1,1,1,41-50,Female,South,21/09/2016
15590,1,1,0,1,1,21-30,Female,West,22/04/2015
15591,0,0,0,1,1,31-40,Male,West,22/01/2015
15592,0,1,1,1,1,41-50,Female,West,17/06/2016
15593,0,1,1,1,0,41-50,Male,North,23/12/2016
15594,0,1,1,1,1,41-50,Male,South,25/04/2015
15595,1,1,1,0,0,41-50,Female,North,25/08/2015
15596,1,1,0,1,1,31-40,Female,West,14/09/2015
15597,0,1,1,1,1,21-30,Male,South,18/03/2016
15598,1,1,1,1,1,41-50,Female,South,12/04/2016
15599,0,0,1,1,1,41-50,Male,West,21/07/2016
15600,1,0,0,1,0,21-30,Male,North,25/09/2016
15601,0,1,0,1,0,41-50,Male,East,22/09/2016
15602,0,1,0,1,0,41-50,Female,East,19/03/2015
15603,0,1,1,1,1,41-50,Female,South,12/10/2015
15604,1,1,0,1,1,41-50,Male,East,14/07/2016
15605,1,1,0,1,0,21-30,Male,East,22/02/2015
15606,0,1,0,1,0,41-50,Female,North,14/03/2015
15607,1,0,0,1,1,21-30,Male,East,14/04/2015
15608,1,1,1,1,1,21-30,Male,East,17/01/2016
15609,1,1,0,1,0,41-50,Female,South,23/12/2015
15610,1,1,1,1,1,41-50,Female,West,10/01/2015
15611,0,1,1,0,1,21-30,Female,West,24/08/2016
15612,0,1,0,1,0,21-30,Female,East,11/08/2016
15613,0,1,0,1,0,31-40,Male,East,20/06/2015
15614,1,1,0,1,0,31-40,Male,East,13/05/2016
15615,1,1,1,1,0,31-40,Female,South,18/11/2015
15616,0,1,0,1,0,31-40,Male,South,19/10/2015
15617,0,1,0,1,1,21-30,Female,East,10/07/2015
15618,0,1,1,0,0,31-40,Male,South,24/09/2016
15619,0,0,1,1,1,31-40,Male,North,12/11/2015
15620,0,1,0,1,0,31-40,Female,North,11/04/2016
15621,0,1,0,1,1,21-30,Male,West,14/09/2015
15622,0,1,1,1,1,21-30,Male,West,16/03/2015
15623,1,0,0,1,0,41-50,Female,West,21/03/2015
15624,1,0,1,0,0,21-30,Male,South,13/01/2015
15625,1,1,0,1,0,41-50,Female,East,19/02/2015
15626,1,1,1,0,1,41-50,Male,South,23/10/2015
15627,0,1,1,0,1,41-50,Male,East,25/04/2016
15628,0,1,0,1,1,21-30,Female,West,14/09/2015
15629,1,1,1,1,0,41-50,Male,East,12/03/2016
15630,1,1,1,1,1,21-30,Male,North,24/04/2016
15631,0,1,0,1,0,41-50,Female,East,22/04/2015
15632,1,1,1,1,0,41-50,Female,West,22/04/2016
15633,0,1,1,1,0,21-30,Female,North,12/10/2016
15634,0,1,0,0,0,31-40,Male,East,24/10/2016
15635,1,1,1,1,0,21-30,Male,West,20/01/2015
15636,1,1,1,1,0,41-50,Male,East,15/05/2016
15637,1,0,0,1,0,41-50,Male,North,23/07/2016
15638,1,0,1,0,0,21-30,Female,West,18/05/2015
15639,0,1,1,1,0,31-40,Male,North,22/03/2015
15640,1,0,0,1,0,21-30,Female,West,21/12/2016
15641,1,1,0,1,0,31-40,Male,North,10/03/2016
15642,1,1,0,0,0,41-50,Male,North,14/02/2016
15643,1,1,1,1,0,31-40,Female,East,25/12/2016
15644,1,1,1,1,0,41-50,Female,West,14/11/2015
15645,1,1,0,1,0,21-30,Female,North,18/11/2016
15646,1,1,1,1,0,41-50,Male,South,17/05/2015
15647,1,1,0,1,1,21-30,Male,South,12/12/2015
15648,1,1,0,0,1,41-50,Female,West,15/07/2015
15649,0,0,1,1,1,41-50,Male,South,25/09/2016
15650,1,1,0,1,0,21-30,Female,East,12/07/2015
15651,1,1,0,1,0,31-40,Female,West,19/11/2015
15652,0,1,0,1,1,21-30,Male,East,15/04/2015
15653,0,1,1,1,0,41-50,Female,East,21/01/2016
15654,0,1,1,0,0,31-40,Female,East,15/03/2015
15655,0,1,0,1,0,21-30,Male,South,21/11/2016
15656,1,1,0,1,0,31-40,Female,East,12/09/2016
15657,1,1,0,1,0,41-50,Male,North,16/02/2015
15658,1,1,1,1,1,41-50,Female,West,11/12/2015
15659,1,1,1,1,0,21-30,Female,West,18/01/2016
15660,1,1,0,1,0,31-40,Female,South,15/05/2015
15661,1,1,1,1,0,41-50,Male,West,24/02/2015
15662,1,1,0,1,1,31-40,Female,West,25/10/2015
15663,1,1,1,1,1,21-30,Male,West,19/12/2015
15664,1,1,1,0,0,41-50,Female,East,22/02/2015
15665,1,0,0,1,1,31-40,Female,East,20/04/2015
15666,1,1,1,0,0,21-30,Male,West,12/04/2015
15667,0,1,0,1,1,21-30,Female,West,18/11/2015
15668,0,1,0,1,0,31-40,Female,West,18/11/2015
15669,0,1,1,1,0,21-30,Male,West,14/11/2016
15670,1,1,1,0,1,41-50,Female,East,14/11/2015
15671,1,0,0,1,1,41-50,Male,West,21/09/2015
15672,1,1,0,1,0,31-40,Female,East,16/05/2016
15673,0,1,0,1,0,21-30,Male,West,17/12/2016
15674,1,1,1,1,1,31-40,Female,West,11/08/2016
15675,1,1,1,1,0,41-50,Male,East,16/03/2015
15676,1,1,0,1,0,41-50,Female,North,10/12/2016
15677,0,1,1,1,0,31-40,Male,North,24/10/2016
15678,1,1,1,1,0,21-30,Male,South,15/12/2015
15679,0,1,1,1,0,41-50,Female,North,15/04/2016
15680,1,1,1,1,0,31-40,Female,West,15/12/2015
15681,0,1,1,1,0,41-50,Female,East,12/07/2015
15682,1,1,0,1,1,41-50,Male,West,16/08/2015
15683,0,1,1,1,0,21-30,Male,North,14/10/2016
15684,0,1,0,1,0,41-50,Male,North,13/01/2015
15685,1,1,0,1,0,41-50,Female,South,22/12/2015
15686,1,1,1,1,1,41-50,Male,North,11/01/2016
15687,1,0,1,1,1,21-30,Male,South,24/10/2015
15688,0,1,0,1,1,41-50,Female,West,25/07/2016
15689,0,1,0,0,0,21-30,Male,West,18/05/2016
15690,1,1,1,1,1,21-30,Female,South,23/04/2016
15691,1,1,1,0,0,21-30,Female,North,13/04/2016
15692,1,1,0,1,0,41-50,Female,South,24/03/2016
15693,1,0,1,1,0,41-50,Male,West,18/08/2015
15694,1,1,0,1,0,41-50,Female,South,21/02/2015
15695,1,1,1,1,0,41-50,Female,West,17/08/2015
15696,0,1,0,1,0,21-30,Male,South,16/09/2016
15697,0,1,0,1,1,31-40,Male,North,22/01/2016
15698,1,1,0,1,1,31-40,Male,South,21/04/2015
15699,0,1,1,1,1,21-30,Male,East,17/04/2015
15700,0,0,0,1,0,31-40,Male,East,15/11/2016
15701,1,0,0,1,0,31-40,Male,West,25/06/2015
15702,0,0,0,1,1,41-50,Male,North,16/06/2016
15703,1,1,1,1,0,21-30,Male,South,20/12/2016
15704,1,1,1,1,0,41-50,Male,West,25/12/2016
15705,1,1,1,1,1,31-40,Female,West,13/05/2015
15706,1,1,0,0,1,31-40,Female,West,11/04/2015
15707,1,1,0,1,1,21-30,Male,West,21/08/2015
15708,0,1,1,1,1,41-50,Male,West,21/02/2016
15709,1,1,0,1,1,21-30,Female,North,25/12/2016
15710,0,1,0,0,0,21-30,Female,North,21/01/2015
15711,1,1,1,1,1,31-40,Female,West,15/06/2015
15712,0,1,1,1,0,21-30,Female,West,22/03/2015
15713,1,1,1,1,0,21-30,Female,East,17/10/2015
15714,0,1,0,0,1,21-30,Female,East,23/04/2015
15715,0,1,0,1,0,31-40,Female,South,16/08/2016
15716,1,1,1,1,0,41-50,Female,West,24/08/2015
15717,0,1,1,1,0,31-40,Male,West,10/08/2016
15718,1,0,1,1,0,41-50,Female,North,11/03/2015
15719,1,1,0,0,0,21-30,Female,South,25/09/2015
15720,1,1,0,0,1,41-50,Male,West,11/11/2016
15721,0,1,1,1,1,31-40,Male,West,13/09/2016
15722,0,1,0,1,1,31-40,Female,West,25/03/2016
15723,1,1,0,1,0,41-50,Female,East,18/03/2015
15724,1,1,0,0,0,41-50,Male,North,17/06/2016
15725,0,1,1,1,1,41-50,Male,West,18/02/2016
15726,0,0,0,1,0,21-30,Female,South,24/03/2015
15727,1,1,1,1,1,31-40,Male,North,15/07/2015
15728,0,1,1,1,1,41-50,Female,South,25/06/2016
15729,0,1,0,1,1,31-40,Female,West,23/06/2016
15730,0,1,1,1,1,41-50,Male,North,17/07/2016
15731,0,1,0,1,1,41-50,Male,South,24/04/2016
15732,1,1,1,0,1,21-30,Female,South,18/12/2016
15733,1,1,0,0,0,41-50,Male,South,14/05/2016
15734,0,1,0,1,0,31-40,Female,South,12/03/2015
15735,0,1,0,1,0,21-30,Female,West,25/09/2016
15736,0,1,1,1,1,41-50,Female,South,10/07/2016
15737,0,1,1,1,0,21-30,Female,East,11/04/2016
15738,0,1,1,1,0,41-50,Male,East,10/08/2016
15739,1,1,1,1,1,21-30,Male,North,20/02/2015
15740,1,1,1,1,0,31-40,Female,South,25/03/2016
15741,0,1,0,1,0,31-40,Male,North,21/06/2015
15742,1,1,0,0,1,21-30,Male,West,17/07/2016
15743,1,0,0,0,1,41-50,Female,South,17/01/2015
15744,1,1,1,1,0,21-30,Male,South,17/10/2015
15745,1,1,0,1,0,41-50,Female,South,18/11/2016
15746,0,1,0,1,0,21-30,Female,South,21/08/2016
15747,0,1,0,1,0,41-50,Female,North,21/02/2016
15748,1,1,1,1,0,21-30,Male,East,11/03/2015
15749,0,1,0,1,0,21-30,Female,South,10/05/2015
15750,1,1,0,1,1,31-40,Male,West,22/11/2016
15751,0,1,0,0,0,41-50,Female,South,19/10/2015
15752,1,1,0,1,1,31-40,Male,South,18/12/2015
15753,1,1,1,1,1,21-30,Female,North,25/04/2015
15754,0,0,1,1,1,21-30,Male,West,22/06/2016
15755,0,1,0,1,0,31-40,Male,South,10/02/2015
15756,0,1,0,1,0,21-30,Female,West,22/07/2015
15757,0,1,1,1,0,31-40,Male,South,12/06/2016
15758,1,1,1,1,0,21-30,Male,East,17/02/2015
15759,0,1,0,1,1,21-30,Male,South,23/03/2016
15760,1,1,1,0,1,41-50,Male,East,18/02/2016
15761,1,1,0,1,1,41-50,Female,North,14/11/2015
15762,0,1,1,0,1,31-40,Male,South,10/07/2016
15763,0,1,0,1,0,41-50,Female,South,13/12/2015
15764,1,1,0,1,1,41-50,Female,South,15/11/2016
15765,0,0,0,1,1,21-30,Male,South,21/01/2016
15766,1,1,0,0,1,21-30,Male,South,18/03/2015
15767,1,1,1,0,1,41-50,Female,North,22/03/2015
15768,0,1,1,1,1,21-30,Male,East,22/01/2016
15769,1,0,1,0,1,21-30,Female,West,18/05/2016
15770,0,0,1,1,0,21-30,Female,North,13/04/2016
15771,0,1,0,1,1,31-40,Male,South,11/05/2015
15772,0,1,0,1,1,31-40,Male,West,21/01/2016
15773,0,1,1,1,0,41-50,Male,East,17/05/2016
15774,0,1,0,1,1,21-30,Male,East,14/07/2016
15775,0,1,0,0,0,21-30,Female,West,25/08/2015
15776,0,0,0,0,0,21-30,Female,East,22/11/2015
15777,1,1,0,1,0,31-40,Female,South,22/12/2016
15778,0,1,1,1,1,21-30,Female,North,11/02/2015
15779,1,1,1,0,0,21-30,Male,West,16/11/2016
15780,1,1,0,1,1,41-50,Male,East,17/01/2016
15781,0,1,0,1,1,41-50,Male,East,11/01/2016
15782,1,0,1,1,0,31-40,Female,East,20/07/2015
15783,0,1,0,1,1,41-50,Female,South,17/04/2016
15784,1,1,1,0,0,21-30,Female,West,25/08/2016
15785,0,1,0,1,0,31-40,Male,North,10/05/2015
15786,1,1,0,1,0,31-40,Female,North,22/05/2016
15787,1,0,1,0,1,21-30,Female,East,14/09/2015
15788,0,1,0,1,1,41-50,Female,North,11/04/2015
15789,1,0,1,1,0,21-30,Male,North,24/10/2015
15790,1,1,1,1,1,31-40,Male,South,17/02/2015
15791,1,0,0,1,1,31-40,Male,East,22/06/2015
15792,0,1,1,0,0,31-40,Male,East,24/02/2016
15793,0,1,0,1,1,41-50,Male,North,10/10/2015
15794,1,1,0,0,1,41-50,Male,West,24/04/2016
15795,1,1,0,1,0,31-40,Female,North,24/10/2016
